Date,Open,High,Low,Close,Adj Close,Volume
2005-12-01,511.500000,511.500000,511.500000,511.500000,511.500000,0
2005-12-02,511.320007,511.320007,511.320007,511.320007,511.320007,0
2005-12-05,550.741028,551.234009,550.741028,551.234009,551.234009,0
2005-12-06,512.849976,551.442993,512.849976,551.442993,551.442993,0
2005-12-07,551.442993,551.442993,551.442993,551.442993,551.442993,0
2005-12-08,551.442993,551.671997,551.442993,551.671997,551.671997,0
2005-12-09,551.671997,551.671997,551.671997,551.671997,551.671997,0
2005-12-12,551.671997,551.671997,551.671997,551.671997,551.671997,0
2005-12-13,551.671997,551.671997,551.536011,551.536011,551.536011,0
2005-12-14,551.536011,551.536011,515.260010,551.270996,551.270996,0
2005-12-15,551.270996,551.270996,551.270996,551.270996,551.270996,0
2005-12-16,551.270996,551.270996,550.783997,550.783997,550.783997,0
2005-12-19,528.760010,551.143005,528.760010,551.143005,551.143005,0
2005-12-20,551.143005,551.143005,551.044006,551.044006,551.044006,0
2005-12-21,551.044006,551.044006,513.770020,513.770020,513.770020,0
2005-12-22,528.549988,550.955994,528.549988,550.955994,550.955994,0
2005-12-23,550.955994,550.955994,550.955994,550.955994,550.955994,0
2005-12-26,550.955994,550.955994,550.955994,550.955994,550.955994,0
2005-12-27,550.955994,551.041992,550.955994,551.041992,551.041992,0
2005-12-28,513.090027,513.090027,513.090027,513.090027,513.090027,0
2005-12-29,513.099976,513.099976,513.099976,513.099976,513.099976,0
2005-12-30,513.530029,513.530029,513.530029,513.530029,513.530029,0
2006-01-02,513.309998,513.309998,513.309998,513.309998,513.309998,0
2006-01-03,511.239990,513.469971,511.239990,513.469971,513.469971,0
2006-01-04,513.619995,513.619995,510.970001,510.970001,510.970001,0
2006-01-05,513.799988,513.799988,513.590027,513.590027,513.590027,0
2006-01-06,513.789978,513.789978,511.239990,511.239990,511.239990,0
2006-01-09,551.101990,551.101990,551.101990,551.101990,551.101990,0
2006-01-10,551.101990,551.101990,551.101990,551.101990,551.101990,0
2006-01-11,551.101990,551.101990,551.101990,551.101990,551.101990,0
2006-01-12,551.101990,551.101990,551.101990,551.101990,551.101990,0
2006-01-13,551.101990,551.101990,551.101990,551.101990,551.101990,0
2006-01-16,551.101990,551.307983,514.559998,551.307983,551.307983,0
2006-01-17,551.307983,552.249023,551.307983,552.249023,552.249023,0
2006-01-18,552.249023,552.249023,551.424988,551.424988,551.424988,0
2006-01-19,517.479980,517.479980,517.479980,517.479980,517.479980,0
2006-01-20,517.580017,517.580017,517.429993,517.429993,517.429993,0
2006-01-23,518.270020,518.270020,518.270020,518.270020,518.270020,0
2006-01-24,551.656982,551.656982,551.656982,551.656982,551.656982,0
2006-01-25,551.656982,551.656982,518.099976,518.099976,518.099976,0
2006-01-26,517.630005,552.156982,517.630005,552.156982,552.156982,0
2006-01-27,552.156982,552.156982,552.156982,552.156982,552.156982,0
2006-01-30,552.156982,552.346985,552.156982,552.346985,552.346985,0
2006-01-31,552.346985,552.346985,552.281982,552.281982,552.281982,0
2006-02-01,517.260010,517.940002,517.260010,517.940002,517.940002,0
