Date,Open,High,Low,Close,Adj Close,Volume
2005-12-01,18.042000,18.042000,18.042000,18.042000,18.042000,0
2005-12-02,18.034000,18.034000,18.034000,18.034000,18.034000,0
2005-12-05,18.044001,18.044001,18.044001,18.044001,18.044001,0
2005-12-06,18.034000,18.034000,18.018999,18.018999,18.018999,0
2005-12-07,18.048000,18.048000,18.041000,18.041000,18.041000,0
2005-12-08,18.035000,18.054001,18.035000,18.054001,18.054001,0
2005-12-09,18.021999,18.044001,18.014999,18.044001,18.044001,0
2005-12-12,18.049000,18.049000,18.049000,18.049000,18.049000,0
2005-12-13,17.938000,18.054001,17.938000,18.054001,18.054001,0
2005-12-14,18.070999,18.070999,18.070999,18.070999,18.070999,0
2005-12-15,18.059000,18.059000,18.059000,18.059000,18.059000,0
2005-12-16,18.063000,18.063000,18.063000,18.063000,18.063000,0
2005-12-19,18.066999,18.075001,18.066999,18.075001,18.075001,0
2005-12-20,18.111000,18.111000,18.065001,18.065001,18.065001,0
2005-12-21,18.056000,18.056000,18.056000,18.056000,18.056000,0
2005-12-22,18.056000,18.056000,18.056000,18.056000,18.056000,0
2005-12-23,18.038000,18.038000,18.038000,18.038000,18.038000,0
2005-12-26,18.042999,18.044001,18.042999,18.044001,18.044001,0
2005-12-27,18.063999,18.063999,18.063999,18.063999,18.063999,0
2005-12-28,18.047001,18.047001,18.047001,18.047001,18.047001,0
2005-12-29,18.049000,18.049000,18.049000,18.049000,18.049000,0
2005-12-30,18.063999,18.063999,18.063999,18.063999,18.063999,0
2006-01-02,18.047001,18.047001,18.047001,18.047001,18.047001,0
2006-01-03,17.974001,18.052999,17.974001,18.052999,18.052999,0
2006-01-04,18.056999,18.056999,17.992001,18.030001,18.030001,0
2006-01-05,18.063000,18.063000,18.056999,18.056999,18.056999,0
2006-01-06,18.063000,18.063000,17.972000,17.972000,17.972000,0
2006-01-09,18.070999,18.070999,18.070999,18.070999,18.070999,0
2006-01-10,18.077000,18.077000,18.077000,18.077000,18.077000,0
2006-01-11,18.062000,18.062000,18.062000,18.062000,18.062000,0
2006-01-12,18.070999,18.093000,18.070999,18.093000,18.093000,0
2006-01-13,18.063000,18.063000,18.063000,18.063000,18.063000,0
2006-01-16,18.072001,18.072001,18.072001,18.072001,18.072001,0
2006-01-17,18.075001,18.075001,18.075001,18.075001,18.075001,0
2006-01-18,17.983000,17.983000,17.983000,17.983000,17.983000,0
2006-01-19,18.061001,18.061001,18.061001,18.061001,18.061001,0
2006-01-20,18.063999,18.063999,18.059000,18.059000,18.059000,0
2006-01-23,18.087999,18.087999,18.087000,18.087000,18.087000,0
2006-01-24,18.077000,18.077000,18.077000,18.077000,18.077000,0
2006-01-25,18.090000,18.090000,18.090000,18.090000,18.090000,0
2006-01-26,18.073999,18.073999,18.073999,18.073999,18.073999,0
