Date,Open,High,Low,Close,Adj Close,Volume
2005-12-01,1.780000,1.780000,1.780000,1.780000,1.780000,0
2005-12-02,null,null,null,null,null,null
2005-12-05,1.780000,1.780000,1.780000,1.780000,1.780000,0
2005-12-06,1.780000,1.780000,1.780000,1.780000,1.780000,0
2005-12-07,1.780000,1.780000,1.780000,1.780000,1.780000,0
2005-12-08,null,null,null,null,null,null
2005-12-09,1.780000,1.780000,1.780000,1.780000,1.780000,0
2005-12-12,1.780000,1.780000,1.780000,1.780000,1.780000,0
2005-12-13,1.780000,1.780000,1.780000,1.780000,1.780000,0
2005-12-14,1.780000,1.780000,1.780000,1.780000,1.780000,0
2005-12-15,1.780000,1.780000,1.780000,1.780000,1.780000,0
2005-12-16,null,null,null,null,null,null
2005-12-19,1.775000,1.775000,1.775000,1.775000,1.775000,0
2005-12-20,null,null,null,null,null,null
2005-12-21,1.780000,1.780000,1.780000,1.780000,1.780000,0
2005-12-22,null,null,null,null,null,null
2005-12-23,1.775000,1.775000,1.775000,1.775000,1.775000,0
2005-12-26,null,null,null,null,null,null
2005-12-27,1.780000,1.780000,1.780000,1.780000,1.780000,0
2005-12-28,1.775000,1.775000,1.775000,1.775000,1.775000,0
2005-12-29,1.780000,1.780000,1.780000,1.780000,1.780000,0
2005-12-30,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-01-02,null,null,null,null,null,null
2006-01-03,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-01-04,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-01-05,null,null,null,null,null,null
2006-01-06,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-01-09,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-01-10,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-01-11,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-01-12,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-01-13,null,null,null,null,null,null
2006-01-16,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-01-17,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-01-18,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-01-19,null,null,null,null,null,null
2006-01-20,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-01-23,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-01-24,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-01-25,null,null,null,null,null,null
2006-01-26,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-01-27,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-01-30,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-01-31,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-02-01,null,null,null,null,null,null
2006-02-02,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-02-03,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-02-06,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-02-07,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-02-08,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-02-09,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-02-10,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-02-13,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-02-14,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-02-15,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-02-16,null,null,null,null,null,null
2006-02-17,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-02-20,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-02-21,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-02-22,null,null,null,null,null,null
2006-02-23,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-02-24,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-02-27,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-02-28,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-03-01,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-03-02,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-03-03,null,null,null,null,null,null
2006-03-06,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-03-07,null,null,null,null,null,null
2006-03-08,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-03-09,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-03-10,null,null,null,null,null,null
2006-03-13,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-03-14,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-03-15,null,null,null,null,null,null
2006-03-16,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-03-17,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-03-20,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-03-21,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-03-22,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-03-23,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-03-24,null,null,null,null,null,null
2006-03-27,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-03-28,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-03-29,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-03-30,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-03-31,null,null,null,null,null,null
2006-04-03,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-04-04,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-04-05,null,null,null,null,null,null
2006-04-06,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-04-07,null,null,null,null,null,null
2006-04-10,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-04-11,1.780000,1.785000,1.775000,1.780000,1.780000,0
2006-04-12,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-04-13,null,null,null,null,null,null
2006-04-14,1.777500,1.777500,1.777500,1.777500,1.777500,0
2006-04-17,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-04-18,null,null,null,null,null,null
2006-04-19,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-04-20,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-04-21,null,null,null,null,null,null
2006-04-24,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-04-25,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-04-26,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-04-27,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-04-28,null,null,null,null,null,null
2006-05-01,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-05-02,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-05-03,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-05-04,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-05-05,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-05-08,1.775000,1.775000,1.775000,1.775000,1.775000,0
2006-05-09,null,null,null,null,null,null
2006-05-10,1.775000,1.775000,1.775000,1.775000,1.775000,0
2006-05-11,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-05-12,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-05-15,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-05-16,null,null,null,null,null,null
2006-05-17,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-05-18,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-05-19,null,null,null,null,null,null
2006-05-22,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-05-23,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-05-24,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-05-25,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-05-26,null,null,null,null,null,null
2006-05-29,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-05-30,null,null,null,null,null,null
2006-05-31,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-06-01,null,null,null,null,null,null
2006-06-02,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-06-05,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-06-06,null,null,null,null,null,null
2006-06-07,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-06-08,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-06-09,null,null,null,null,null,null
2006-06-12,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-06-13,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-06-14,null,null,null,null,null,null
2006-06-15,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-06-16,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-06-19,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-06-20,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-06-21,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-06-22,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-06-23,null,null,null,null,null,null
2006-06-26,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-06-27,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-06-28,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-06-29,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-06-30,null,null,null,null,null,null
2006-07-03,1.777500,1.777500,1.777500,1.777500,1.777500,0
2006-07-04,1.780000,1.785000,1.775000,1.780000,1.780000,0
2006-07-05,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-07-06,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-07-07,null,null,null,null,null,null
2006-07-10,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-07-11,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-07-12,1.780000,1.780000,1.780000,1.780000,1.780000,0
2006-07-13,null,null,null,null,null,null
2006-07-14,1.780000,1.780000,1.780000,1.780000,1.780000,0
