Date,Open,High,Low,Close,Adj Close,Volume
2005-12-01,129.000000,130.100006,129.000000,129.000000,129.000000,0
2005-12-02,129.000000,129.500000,128.500000,128.500000,128.500000,0
2005-12-05,128.500000,128.500000,128.000000,128.000000,128.000000,0
2005-12-06,128.000000,129.300003,128.000000,128.000000,128.000000,0
2005-12-07,128.000000,130.149994,128.000000,128.000000,128.000000,0
2005-12-08,128.000000,130.000000,128.000000,128.500000,128.500000,0
2005-12-09,128.500000,129.149994,128.500000,129.149994,129.149994,0
2005-12-12,129.149994,130.050003,129.000000,129.199997,129.199997,0
2005-12-13,129.199997,129.550003,129.199997,129.500000,129.500000,0
2005-12-14,129.500000,129.500000,127.250000,127.250000,127.250000,0
2005-12-15,127.250000,128.000000,127.250000,127.250000,127.250000,0
2005-12-16,127.250000,128.000000,127.250000,128.000000,128.000000,0
2005-12-19,126.500000,128.000000,123.639999,128.000000,128.000000,0
2005-12-20,128.000000,129.500000,128.000000,128.000000,128.000000,0
2005-12-21,128.000000,130.199997,128.000000,128.500000,128.500000,0
2005-12-22,128.500000,129.850006,128.000000,128.500000,128.500000,0
2005-12-23,128.500000,128.500000,128.449997,128.500000,128.500000,0
2005-12-26,128.500000,128.500000,128.500000,128.500000,128.500000,0
2005-12-27,128.500000,128.500000,128.500000,128.500000,128.500000,0
2005-12-28,128.500000,130.149994,128.399994,130.149994,130.149994,0
2005-12-29,130.149994,130.149994,128.500000,128.500000,128.500000,0
2005-12-30,128.500000,130.199997,128.500000,130.199997,130.199997,0
2006-01-02,130.199997,130.199997,130.199997,130.199997,130.199997,0
2006-01-03,130.199997,130.199997,128.500000,128.500000,128.500000,0
2006-01-04,128.500000,128.600006,128.000000,128.000000,128.000000,0
2006-01-05,128.000000,128.000000,127.500000,128.000000,128.000000,0
2006-01-06,128.000000,128.000000,127.599998,128.000000,128.000000,0
2006-01-09,128.000000,128.000000,127.000000,127.000000,127.000000,0
2006-01-10,127.000000,128.000000,127.000000,128.000000,128.000000,0
2006-01-11,128.000000,128.199997,128.000000,128.199997,128.199997,0
2006-01-12,128.199997,129.899994,127.000000,127.000000,127.000000,0
2006-01-13,127.000000,128.399994,127.000000,127.000000,127.000000,0
2006-01-16,127.000000,129.800003,127.000000,127.000000,127.000000,0
2006-01-17,127.000000,128.000000,127.000000,127.000000,127.000000,0
2006-01-18,127.000000,129.699997,127.000000,127.000000,127.000000,0
2006-01-19,127.000000,129.750000,127.000000,128.750000,128.750000,0
2006-01-20,128.750000,129.500000,128.600006,129.500000,129.500000,0
2006-01-23,129.500000,129.699997,128.500000,129.699997,129.699997,0
2006-01-24,129.699997,129.699997,127.250000,127.250000,127.250000,0
2006-01-25,127.250000,129.449997,127.250000,127.500000,127.500000,0
2006-01-26,127.500000,128.600006,127.500000,127.500000,127.500000,0
2006-01-27,127.500000,128.699997,127.500000,128.699997,128.699997,0
2006-01-30,128.699997,128.699997,127.500000,128.500000,128.500000,0
2006-01-31,128.500000,128.500000,127.500000,127.500000,127.500000,0
2006-02-01,127.500000,127.900002,127.000000,127.000000,127.000000,0
2006-02-02,127.000000,128.300003,127.000000,128.300003,128.300003,0
2006-02-03,128.300003,128.300003,127.500000,127.500000,127.500000,0
2006-02-06,127.500000,129.000000,127.500000,128.000000,128.000000,0
2006-02-07,128.000000,129.199997,128.000000,128.500000,128.500000,0
2006-02-08,128.500000,129.300003,128.500000,128.500000,128.500000,0
2006-02-09,128.500000,128.500000,128.000000,128.500000,128.500000,0
2006-02-10,128.500000,128.750000,128.199997,128.750000,128.750000,0
2006-02-13,128.000000,129.699997,128.000000,128.500000,128.500000,0
2006-02-14,128.500000,128.500000,128.399994,128.500000,128.500000,0
2006-02-15,128.500000,129.300003,128.300003,128.500000,128.500000,0
2006-02-16,128.500000,129.000000,128.250000,129.000000,129.000000,0
2006-02-17,129.000000,129.000000,128.000000,128.000000,128.000000,0
2006-02-20,128.000000,128.649994,128.000000,128.000000,128.000000,0
2006-02-21,128.000000,128.600006,128.000000,128.000000,128.000000,0
2006-02-22,128.000000,128.399994,128.000000,128.000000,128.000000,0
2006-02-23,128.399994,128.399994,128.000000,128.000000,128.000000,0
2006-02-24,128.000000,128.000000,127.000000,127.000000,127.000000,0
2006-02-27,127.000000,128.100006,127.000000,127.000000,127.000000,0
2006-02-28,127.000000,128.600006,127.000000,127.500000,127.500000,0
2006-03-01,127.500000,128.500000,127.500000,127.500000,127.500000,0
2006-03-02,127.500000,128.449997,127.250000,127.250000,127.250000,0
2006-03-03,127.250000,128.399994,127.250000,128.000000,128.000000,0
2006-03-06,128.000000,128.649994,127.250000,128.649994,128.649994,0
2006-03-07,128.649994,128.649994,127.800003,127.000000,127.000000,0
2006-03-08,128.000000,128.550003,126.500000,126.500000,126.500000,0
2006-03-09,126.500000,128.550003,126.500000,128.550003,128.550003,0
2006-03-10,128.550003,128.550003,127.349998,127.349998,127.349998,0
2006-03-13,127.349998,128.449997,127.300003,127.300003,127.300003,0
2006-03-14,127.300003,128.350006,127.300003,128.350006,128.350006,0
2006-03-15,128.350006,128.350006,127.199997,127.199997,127.199997,0
2006-03-16,127.199997,128.199997,127.000000,127.000000,127.000000,0
2006-03-17,127.000000,128.250000,127.000000,127.500000,127.500000,0
2006-03-20,127.500000,127.500000,127.500000,127.500000,127.500000,0
2006-03-21,127.500000,127.500000,127.199997,127.199997,127.199997,0
2006-03-22,127.000000,127.250000,122.720001,127.250000,127.250000,0
2006-03-23,127.250000,127.400002,127.250000,127.000000,127.000000,0
2006-03-24,122.669998,122.669998,122.669998,122.669998,122.669998,0
2006-03-27,127.000000,127.000000,122.779999,127.000000,127.000000,0
2006-03-28,122.959999,127.000000,122.029999,127.000000,127.000000,0
2006-03-29,122.519997,122.519997,122.519997,122.519997,122.519997,0
2006-03-30,127.000000,127.000000,121.040001,121.040001,121.040001,0
2006-03-31,127.000000,127.000000,121.949997,121.970001,121.970001,0
2006-04-03,121.809998,122.089996,121.809998,122.089996,122.089996,0
2006-04-04,121.199997,127.000000,121.199997,127.000000,127.000000,0
2006-04-05,122.180000,122.180000,121.790001,121.809998,121.809998,0
2006-04-06,128.000000,128.000000,122.169998,128.000000,128.000000,0
2006-04-07,122.110001,122.110001,121.830002,121.830002,121.830002,0
2006-04-10,122.970001,122.970001,122.669998,122.669998,122.669998,0
2006-04-11,122.750000,122.750000,122.680000,122.680000,122.680000,0
2006-04-12,127.000000,127.000000,122.709999,127.000000,127.000000,0
2006-04-13,123.110001,127.000000,122.720001,127.000000,127.000000,0
2006-04-14,127.000000,127.000000,122.570000,122.570000,122.570000,0
2006-04-17,122.370003,122.370003,122.370003,127.500000,127.500000,0
2006-04-18,121.160004,122.800003,121.160004,122.800003,122.800003,0
2006-04-19,121.879997,122.849998,121.879997,122.849998,122.849998,0
2006-04-20,127.500000,127.500000,122.879997,122.879997,122.879997,0
2006-04-21,123.169998,123.169998,122.769997,122.769997,122.769997,0
2006-04-24,122.300003,122.900002,122.300003,122.900002,122.900002,0
2006-04-25,122.820000,122.820000,122.400002,122.400002,122.400002,0
2006-04-26,122.480003,122.919998,122.480003,127.000000,127.000000,0
2006-04-27,122.430000,127.000000,122.430000,127.000000,127.000000,0
2006-04-28,121.879997,122.980003,121.879997,122.980003,122.980003,0
2006-05-01,122.110001,122.110001,122.110001,122.110001,122.110001,0
2006-05-02,122.589996,122.940002,122.589996,126.750000,126.750000,0
2006-05-03,122.750000,126.750000,122.750000,126.750000,126.750000,0
2006-05-04,122.930000,122.930000,121.800003,121.800003,121.800003,0
2006-05-05,121.779999,122.870003,121.779999,122.870003,122.870003,0
2006-05-08,122.400002,123.300003,122.400002,126.500000,126.500000,0
2006-05-09,123.370003,123.370003,122.620003,122.620003,122.620003,0
2006-05-10,121.949997,122.750000,121.949997,122.750000,122.750000,0
2006-05-11,126.500000,126.500000,121.540001,121.540001,121.540001,0
2006-05-12,121.290001,122.800003,121.290001,122.800003,122.800003,0
2006-05-15,127.250000,127.250000,122.930000,123.059998,123.059998,0
2006-05-16,122.879997,122.879997,122.639999,122.639999,122.639999,0
2006-05-17,123.050003,123.050003,123.050003,124.570000,124.570000,0
2006-05-18,122.930000,122.930000,122.139999,122.239998,122.239998,0
2006-05-19,123.010002,123.010002,123.010002,122.980003,122.980003,0
2006-05-22,123.080002,123.080002,123.080002,122.169998,122.169998,0
2006-05-23,123.620003,123.620003,123.620003,123.620003,123.620003,0
2006-05-24,123.129997,124.019997,123.129997,124.150002,124.150002,0
2006-05-25,127.500000,127.500000,127.500000,123.559998,123.559998,0
2006-05-26,122.989998,123.709999,122.989998,123.709999,123.709999,0
2006-05-29,127.500000,127.500000,123.150002,123.150002,123.150002,0
2006-05-30,123.059998,123.059998,123.059998,123.010002,123.010002,0
2006-05-31,123.120003,123.120003,123.120003,127.500000,127.500000,0
2006-06-01,123.080002,123.150002,123.080002,122.580002,122.580002,0
2006-06-02,123.010002,123.010002,122.040001,122.040001,122.040001,0
2006-06-05,128.000000,128.000000,128.000000,122.199997,122.199997,0
2006-06-06,123.029999,123.029999,123.029999,123.529999,123.529999,0
2006-06-07,123.040001,123.040001,123.040001,123.129997,123.129997,0
2006-06-08,123.000000,123.000000,123.000000,124.089996,124.089996,0
2006-06-09,123.080002,123.080002,123.080002,123.239998,123.239998,0
2006-06-12,127.000000,127.000000,123.190002,123.190002,123.190002,0
2006-06-13,122.900002,122.900002,122.900002,123.330002,123.330002,0
2006-06-14,123.260002,123.260002,123.260002,127.000000,127.000000,0
2006-06-15,122.610001,127.000000,122.610001,127.000000,127.000000,0
2006-06-16,122.839996,122.989998,122.839996,122.959999,122.959999,0
2006-06-19,123.519997,123.519997,122.529999,122.529999,122.529999,0
2006-06-20,122.389999,122.389999,122.389999,127.000000,127.000000,0
2006-06-21,121.930000,122.400002,121.930000,122.070000,122.070000,0
2006-06-22,122.080002,122.080002,122.080002,122.690002,122.690002,0
2006-06-23,122.389999,122.389999,122.389999,122.690002,122.690002,0
2006-06-26,128.000000,128.000000,122.519997,122.519997,122.519997,0
2006-06-27,126.000000,126.000000,126.000000,122.639999,122.639999,0
2006-06-28,127.000000,127.000000,122.919998,122.919998,122.919998,0
2006-06-29,122.750000,122.750000,122.750000,121.379997,121.379997,0
2006-06-30,122.910004,122.910004,122.910004,122.139999,122.139999,0
