Date,Open,High,Low,Close,Adj Close,Volume
2005-12-01,32.799999,32.849998,32.750000,32.750000,32.750000,0
2005-12-02,32.750000,32.799999,32.750000,32.750000,32.750000,0
2005-12-05,32.750000,32.750000,32.599998,32.599998,32.599998,0
2005-12-06,32.599998,32.599998,32.250000,32.250000,32.250000,0
2005-12-07,32.250000,32.450001,32.250000,32.450001,32.450001,0
2005-12-08,32.450001,32.450001,32.400002,32.400002,32.400002,0
2005-12-09,32.400002,32.450001,32.400002,32.400002,32.400002,0
2005-12-12,32.400002,32.450001,32.400002,32.450001,32.450001,0
2005-12-13,32.450001,32.450001,32.250000,32.299999,32.299999,0
2005-12-14,31.582001,31.582001,31.582001,31.582001,31.582001,0
2005-12-15,31.212999,32.250000,31.212999,32.150002,32.150002,0
2005-12-16,32.150002,32.650002,32.150002,32.650002,32.650002,0
2005-12-19,31.627001,32.400002,31.627001,32.250000,32.250000,0
2005-12-20,31.702999,32.400002,31.624001,32.400002,32.400002,0
2005-12-21,32.400002,32.400002,32.400002,32.400002,32.400002,0
2005-12-22,32.400002,32.950001,32.400002,32.950001,32.950001,0
2005-12-23,31.525999,32.650002,31.525999,32.650002,32.650002,0
2005-12-26,32.650002,32.650002,32.650002,32.650002,32.650002,0
2005-12-27,32.650002,33.099998,32.650002,33.099998,33.099998,0
2005-12-28,33.099998,33.450001,33.099998,33.450001,33.450001,0
2005-12-29,33.450001,33.500000,33.450001,33.500000,33.500000,0
2005-12-30,33.500000,33.750000,33.500000,33.750000,33.750000,0
2006-01-02,33.750000,33.750000,33.750000,33.750000,33.750000,0
2006-01-03,33.750000,34.000000,33.750000,33.750000,33.750000,0
2006-01-04,33.750000,34.799999,33.750000,34.700001,34.700001,0
2006-01-05,34.700001,34.700001,34.549999,34.549999,34.549999,0
2006-01-06,34.549999,34.549999,34.150002,34.200001,34.200001,0
2006-01-09,34.200001,34.200001,34.049999,34.049999,34.049999,0
2006-01-10,34.049999,34.250000,34.049999,34.200001,34.200001,0
2006-01-11,34.200001,34.200001,34.200001,34.200001,34.200001,0
2006-01-12,34.200001,34.200001,34.049999,34.049999,34.049999,0
2006-01-13,34.049999,34.049999,33.700001,33.700001,33.700001,0
2006-01-16,33.700001,33.700001,33.700001,33.700001,33.700001,0
2006-01-17,33.700001,33.950001,33.700001,33.950001,33.950001,0
2006-01-18,33.950001,34.599998,33.950001,34.599998,34.599998,0
2006-01-19,34.599998,34.750000,34.599998,34.750000,34.750000,0
2006-01-20,34.750000,34.750000,34.349998,34.349998,34.349998,0
2006-01-23,34.349998,34.549999,34.299999,34.299999,34.299999,0
2006-01-24,34.299999,34.299999,34.200001,34.200001,34.200001,0
2006-01-25,34.200001,34.250000,34.200001,34.250000,34.250000,0
2006-01-26,34.250000,34.450001,34.250000,34.400002,34.400002,0
2006-01-27,34.400002,34.400002,34.299999,34.299999,34.299999,0
2006-01-30,34.299999,34.349998,34.299999,34.299999,34.299999,0
2006-01-31,34.299999,34.400002,34.299999,34.400002,34.400002,0
2006-02-01,34.400002,34.400002,34.200001,34.200001,34.200001,0
2006-02-02,34.200001,34.200001,34.099998,34.200001,34.200001,0
2006-02-03,34.200001,34.250000,34.200001,34.250000,34.250000,0
2006-02-06,34.250000,34.250000,34.200001,34.250000,34.250000,0
2006-02-07,34.250000,34.250000,33.240002,34.250000,34.250000,0
2006-02-08,34.250000,34.849998,34.250000,34.750000,34.750000,0
2006-02-09,34.750000,34.750000,34.200001,34.200001,34.200001,0
2006-02-10,34.200001,34.400002,34.200001,34.299999,34.299999,0
2006-02-13,34.299999,34.299999,34.000000,34.000000,34.000000,0
2006-02-14,34.000000,34.200001,34.000000,34.200001,34.200001,0
2006-02-15,34.200001,34.200001,34.150002,34.200001,34.200001,0
2006-02-16,34.200001,34.250000,34.200001,34.200001,34.200001,0
2006-02-17,34.200001,34.200001,34.150002,34.150002,34.150002,0
2006-02-20,34.150002,34.150002,34.099998,34.099998,34.099998,0
2006-02-21,34.099998,34.099998,34.099998,34.099998,34.099998,0
2006-02-22,34.099998,34.099998,34.099998,34.099998,34.099998,0
